transaction_id,user_id,transaction_amount,transaction_type,timestamp,account_balance,device_type,location,merchant_category,ip_address_flag,previous_fraudulent_activity,daily_transaction_count,avg_transaction_amount_7d,failed_transaction_count_7d,card_type,card_age,transaction_distance,authentication_method,risk_score,is_weekend,fraud_label
TXN_19591,USER_8928,87.89,POS,2023-06-03 00:36:00,40030.71,Laptop,Manchester,Clothing,0,0,6,230.68,4,Visa,151,4475.26,OTP,0.5719,1,1
TXN_41727,USER_9974,156.67,POS,2023-10-10 10:48:00,57230.38,Tablet,Mumbai,Clothing,0,0,13,90.86,2,Amex,223,3607.73,OTP,0.3216,1,0
TXN_1699,USER_4610,130.62,ATM Withdrawal,2023-09-29 21:40:00,9135.54,Laptop,San Francisco,Clothing,0,0,1,27.9,1,Discover,129,56.67,PIN,0.0264,0,0
TXN_8225,USER_6024,113.28,ATM Withdrawal,2023-01-28 06:48:00,42557.95,Laptop,New York,Restaurants,0,0,9,139.25,1,Mastercard,153,1642.5,OTP,0.16,0,0
TXN_38852,USER_5214,210.19,Bank Transfer,2023-11-23 23:37:00,49536.73,Tablet,Sydney,Travel,1,0,7,88.05,4,Visa,33,1067.63,Biometric,0.758,0,1
TXN_34326,USER_6468,4.12,Online,2023-05-23 22:38:00,98560.48,Laptop,New York,Groceries,0,0,14,239.34,4,Amex,69,3201.41,PIN,0.0697,0,1
TXN_24836,USER_8473,74.99,POS,2023-02-12 20:32:00,94614.87,Tablet,New York,Electronics,0,0,6,458.79,0,Amex,40,803.05,OTP,0.1265,0,0
TXN_40370,USER_7355,307.28,Bank Transfer,2023-08-28 12:53:00,20035.45,Mobile,Sydney,Restaurants,0,0,12,89.71,2,Visa,126,4812.04,Biometric,0.6239,1,0
TXN_46142,USER_5899,417.29,Bank Transfer,2023-08-03 10:13:00,17434.58,Mobile,Mumbai,Restaurants,0,0,2,293.33,2,Visa,16,971.18,PIN,0.8012,0,0
TXN_48511,USER_1931,73.13,ATM Withdrawal,2023-07-10 12:35:00,20453.63,Laptop,Delhi,Travel,0,0,9,36.37,2,Visa,89,1097.46,Biometric,0.8637,0,1
TXN_9100,USER_4428,43.87,POS,2023-05-09 02:24:00,99139.64,Laptop,Sydney,Clothing,0,0,12,87.68,4,Amex,207,978.47,OTP,0.6451,0,1
TXN_25444,USER_3822,103.33,Bank Transfer,2023-12-06 12:28:00,5342.81,Mobile,London,Electronics,0,0,14,103.6,3,Amex,227,145.52,Password,0.4722,1,0
TXN_46606,USER_7052,61.76,Bank Transfer,2023-12-05 01:17:00,47718.52,Laptop,New York,Clothing,0,0,9,207.38,2,Amex,93,2268.98,PIN,0.8807,0,1
TXN_39307,USER_1600,100.81,ATM Withdrawal,2023-06-10 09:11:00,70001.29,Mobile,Brisbane,Restaurants,0,0,3,176.45,3,Discover,46,3890.13,Password,0.0485,0,0
TXN_27028,USER_2587,159.12,Bank Transfer,2023-08-09 04:55:00,41486.28,Laptop,Sydney,Restaurants,0,1,1,59.19,2,Discover,28,3769.68,Password,0.3101,0,0
TXN_19709,USER_8760,125.71,ATM Withdrawal,2023-03-12 20:28:00,31849.78,Laptop,New York,Clothing,0,1,6,42.56,2,Amex,120,3326.66,PIN,0.7417,0,0
TXN_41190,USER_8405,164.3,Bank Transfer,2023-04-14 23:03:00,88337.67,Laptop,Chicago,Clothing,0,1,14,107.79,3,Mastercard,192,471.15,OTP,0.2933,0,0
TXN_1534,USER_8904,8.74,ATM Withdrawal,2023-02-02 20:49:00,35970.37,Laptop,Melbourne,Groceries,0,0,9,258.63,0,Discover,6,263.1,OTP,0.5946,1,0
TXN_10061,USER_6936,108.66,Online,2023-07-10 05:32:00,55497.12,Laptop,Sapporo,Electronics,0,0,13,95.1,2,Discover,74,4084.29,Password,0.4203,1,0
TXN_5589,USER_8347,59.86,Bank Transfer,2023-08-25 03:06:00,99210.88,Mobile,Sapporo,Travel,0,0,3,255.47,2,Amex,46,1064.38,Password,0.1402,1,0
TXN_36388,USER_8519,284.2,Online,2023-01-05 18:47:00,91840.75,Mobile,Kyoto,Groceries,0,0,10,331.93,2,Visa,52,2159.9,OTP,0.9773,1,1
TXN_17296,USER_5854,14.13,Bank Transfer,2023-04-17 03:51:00,3995.86,Mobile,London,Groceries,0,0,5,452.27,2,Visa,52,1856.4,Password,0.0698,0,0
TXN_22250,USER_9731,39.52,Online,2023-02-16 07:07:00,67602.34,Tablet,Osaka,Electronics,0,0,9,156.63,1,Discover,170,1670.97,OTP,0.4246,0,0
TXN_3277,USER_9125,75.71,ATM Withdrawal,2023-06-06 01:40:00,36056.99,Mobile,Hyderabad,Restaurants,0,0,12,106.07,2,Discover,137,4312.24,PIN,0.7182,0,0
TXN_3506,USER_1136,196.36,ATM Withdrawal,2023-08-19 01:09:00,24940.86,Laptop,Tokyo,Groceries,0,0,13,96.37,0,Visa,181,530.56,OTP,0.4923,0,0
TXN_44262,USER_7797,3.14,ATM Withdrawal,2023-03-23 08:30:00,91352.32,Mobile,Tokyo,Travel,0,0,11,484.33,1,Visa,86,3747.07,Biometric,0.9531,0,1
TXN_14208,USER_6701,29.57,Online,2023-09-17 10:48:00,50027.74,Mobile,Houston,Clothing,0,0,9,332.3,4,Amex,6,2684.22,Password,0.3624,1,1
TXN_38619,USER_1889,47.56,ATM Withdrawal,2023-04-29 19:19:00,54838.84,Tablet,Yokohama,Restaurants,0,0,7,339.5,0,Amex,198,2115.48,PIN,0.4889,0,0
TXN_25390,USER_6330,2.95,ATM Withdrawal,2023-01-27 05:55:00,39787.77,Laptop,New York,Restaurants,0,0,7,315.46,1,Discover,197,1890.55,Biometric,0.3913,0,0
TXN_48087,USER_2057,105.31,POS,2023-02-21 18:16:00,2951.28,Laptop,Manchester,Groceries,0,0,13,183.68,4,Visa,59,1870.52,PIN,0.8468,1,1
TXN_7872,USER_6192,88.17,Online,2023-01-12 06:06:00,61212.48,Mobile,Sydney,Restaurants,0,0,13,68.19,1,Mastercard,231,437.67,Biometric,0.9851,0,1
TXN_25348,USER_9187,8.59,ATM Withdrawal,2023-09-27 12:06:00,29506.59,Laptop,Perth,Restaurants,0,0,4,497.73,1,Discover,4,3516.15,Password,0.3649,1,0
TXN_21897,USER_9078,262.64,ATM Withdrawal,2023-05-21 16:57:00,83841.64,Tablet,Tokyo,Travel,1,0,12,453.6,0,Discover,171,64.15,Biometric,0.097,0,0
TXN_44893,USER_1710,92.59,Online,2023-09-12 21:08:00,71206.57,Laptop,Kyoto,Clothing,0,1,14,240.29,0,Visa,178,4909.29,Password,0.3425,1,0
TXN_33101,USER_7675,44.97,ATM Withdrawal,2023-05-28 16:02:00,48825.39,Tablet,San Francisco,Groceries,0,0,10,345.23,3,Discover,73,81.36,OTP,0.5907,0,0
TXN_26700,USER_1906,45.8,POS,2023-06-14 22:46:00,96125.08,Laptop,Sydney,Travel,0,0,1,199.0,0,Amex,231,2416.94,Biometric,0.2116,0,0
TXN_15782,USER_6234,23.52,POS,2023-06-01 05:35:00,22993.88,Mobile,London,Restaurants,0,0,4,312.23,1,Discover,129,207.63,Password,0.3386,1,0
TXN_40533,USER_3708,81.58,POS,2023-05-11 06:20:00,76827.14,Tablet,Sydney,Clothing,0,0,10,317.91,0,Discover,3,2572.91,OTP,0.467,0,0
TXN_29903,USER_3383,32.0,POS,2023-05-05 08:14:00,37589.83,Laptop,Mumbai,Travel,0,1,13,221.02,1,Amex,28,3291.96,Biometric,0.3737,0,0
TXN_21643,USER_7640,3.81,POS,2023-02-25 19:42:00,99789.33,Mobile,Sydney,Restaurants,0,0,8,489.92,4,Amex,235,1469.36,PIN,0.0517,0,1
TXN_46168,USER_4602,214.51,POS,2023-08-21 15:29:00,67699.44,Tablet,Perth,Groceries,0,0,7,127.68,4,Visa,171,3158.22,Password,0.7675,0,1
TXN_17045,USER_9250,73.23,ATM Withdrawal,2023-02-03 08:12:00,4035.45,Tablet,Birmingham,Clothing,0,0,4,150.95,4,Mastercard,39,1016.5,Biometric,0.4338,0,1
TXN_18429,USER_4223,34.2,ATM Withdrawal,2023-01-06 00:28:00,57845.27,Tablet,Perth,Restaurants,0,0,10,33.31,0,Amex,107,4403.85,OTP,0.5755,0,0
TXN_12835,USER_7212,62.26,Online,2023-09-30 13:23:00,26931.85,Mobile,Kyoto,Groceries,0,0,4,246.82,2,Discover,49,4898.97,Password,0.8348,0,0
TXN_40189,USER_8935,67.09,Bank Transfer,2023-11-16 16:55:00,68041.68,Mobile,Brisbane,Groceries,0,0,10,64.38,1,Visa,7,625.76,OTP,0.087,0,0
TXN_42178,USER_2758,242.98,POS,2023-07-17 02:10:00,62689.19,Mobile,Chicago,Restaurants,0,0,1,269.47,2,Discover,50,2589.15,PIN,0.1584,0,0
TXN_15106,USER_7959,211.73,POS,2023-03-29 16:14:00,29267.28,Mobile,Brisbane,Groceries,0,0,11,352.02,3,Visa,56,1465.56,PIN,0.2766,0,0
TXN_7685,USER_1730,92.25,ATM Withdrawal,2023-01-09 14:23:00,5341.72,Laptop,Birmingham,Electronics,0,1,6,275.26,4,Discover,113,4799.6,Password,0.8671,1,1
TXN_20256,USER_6405,107.62,Online,2023-10-01 14:49:00,5487.05,Laptop,Mumbai,Clothing,0,0,9,106.45,2,Visa,24,2262.06,OTP,0.044,1,0
TXN_1116,USER_8479,17.94,ATM Withdrawal,2023-03-13 21:27:00,59169.5,Tablet,Osaka,Travel,0,0,1,100.54,0,Amex,178,4843.25,Password,0.2147,0,0
TXN_16112,USER_1877,60.55,ATM Withdrawal,2023-08-20 02:21:00,83823.96,Mobile,Sydney,Clothing,0,0,8,298.55,4,Discover,39,1173.78,PIN,0.6973,0,1
TXN_30704,USER_4819,20.83,Bank Transfer,2023-05-31 10:24:00,77338.12,Laptop,New York,Groceries,0,0,10,421.42,0,Visa,206,56.01,OTP,0.3749,1,0
TXN_43045,USER_3122,124.15,Online,2023-04-10 18:56:00,60196.5,Tablet,Tokyo,Electronics,0,0,11,188.29,1,Discover,29,2275.27,Password,0.359,0,0
TXN_5187,USER_3365,5.2,POS,2023-09-19 04:05:00,72988.56,Laptop,London,Groceries,0,0,4,378.63,0,Amex,45,2955.34,PIN,0.9024,0,1
TXN_2198,USER_5998,20.88,Online,2023-09-18 08:38:00,18324.13,Tablet,Yokohama,Restaurants,1,0,5,266.93,4,Amex,4,4522.02,Password,0.174,0,1
TXN_22362,USER_3281,35.46,Bank Transfer,2023-03-09 23:11:00,74297.37,Mobile,New York,Groceries,0,0,12,41.13,2,Amex,89,3884.96,Password,0.1533,0,0
TXN_7832,USER_3922,30.88,ATM Withdrawal,2023-07-01 08:39:00,70348.81,Tablet,Sydney,Travel,0,0,8,303.21,3,Mastercard,86,1817.25,PIN,0.2234,0,0
TXN_17849,USER_7711,35.35,ATM Withdrawal,2023-11-05 11:31:00,90898.92,Mobile,Sydney,Clothing,0,0,2,337.98,3,Visa,208,1055.98,OTP,0.8796,1,1
TXN_23360,USER_1835,426.42,Bank Transfer,2023-04-04 07:41:00,45261.53,Tablet,Sydney,Restaurants,0,0,12,43.99,1,Amex,171,3400.88,PIN,0.6968,0,0
TXN_3789,USER_2678,100.5,Online,2023-05-10 05:45:00,95770.2,Tablet,Sydney,Electronics,0,0,5,302.24,4,Discover,45,3547.42,OTP,0.1015,0,1
TXN_20381,USER_6587,1.97,Bank Transfer,2023-03-05 19:37:00,83662.04,Mobile,Hyderabad,Electronics,0,0,8,428.18,3,Visa,165,503.59,Password,0.157,1,0
TXN_25386,USER_9715,273.72,POS,2023-11-14 15:35:00,94015.67,Tablet,Osaka,Restaurants,0,0,6,27.7,1,Visa,122,3406.92,Password,0.6606,1,0
TXN_23187,USER_8010,32.38,Online,2023-03-29 09:16:00,64087.71,Tablet,Delhi,Groceries,0,0,12,472.41,1,Visa,185,4717.55,Password,0.0854,0,0
TXN_43844,USER_2906,188.44,Bank Transfer,2023-05-26 06:56:00,65913.11,Laptop,Chicago,Groceries,0,0,3,25.33,3,Mastercard,190,210.4,PIN,0.7059,0,0
TXN_44457,USER_6670,128.02,Bank Transfer,2023-09-13 09:33:00,78460.69,Laptop,Leeds,Travel,0,0,14,82.19,3,Visa,102,2187.93,Biometric,0.7444,0,0
TXN_37614,USER_5681,56.91,ATM Withdrawal,2023-11-29 09:43:00,69262.57,Mobile,New York,Groceries,0,0,6,36.4,4,Discover,37,3976.09,OTP,0.1892,0,1
TXN_16131,USER_5319,121.57,POS,2023-09-24 02:05:00,82571.16,Tablet,Los Angeles,Travel,0,0,4,320.96,1,Amex,176,3405.99,OTP,0.7262,0,0
TXN_47736,USER_2725,88.15,Bank Transfer,2023-02-17 12:47:00,956.07,Laptop,Mumbai,Groceries,0,1,9,412.49,0,Mastercard,150,111.42,Password,0.5086,0,0
TXN_31854,USER_7521,189.73,POS,2023-05-29 04:36:00,22128.54,Laptop,San Francisco,Groceries,0,1,3,426.03,4,Discover,54,2514.06,Password,0.9498,0,1
TXN_1920,USER_1767,79.52,ATM Withdrawal,2023-11-28 07:34:00,4311.29,Laptop,Birmingham,Restaurants,0,0,9,343.09,2,Mastercard,72,1407.3,Biometric,0.8054,0,0
TXN_40106,USER_5100,155.66,Bank Transfer,2023-12-09 05:45:00,68635.75,Mobile,Houston,Clothing,0,0,12,198.13,2,Mastercard,17,3574.96,Password,0.8355,0,0
TXN_32258,USER_6730,14.59,Online,2023-01-06 18:52:00,49793.04,Tablet,Mumbai,Restaurants,0,0,14,219.89,0,Discover,157,2246.2,Password,0.7903,1,0
TXN_22465,USER_4129,178.01,ATM Withdrawal,2023-07-29 08:09:00,56895.17,Laptop,New York,Restaurants,0,0,1,479.3,3,Visa,172,456.06,Password,0.0153,0,0
TXN_22522,USER_7223,14.43,Bank Transfer,2023-04-20 12:14:00,41852.0,Tablet,Leeds,Electronics,0,0,5,173.75,3,Amex,225,1374.21,Biometric,0.1042,0,0
TXN_39401,USER_4635,16.72,POS,2023-04-09 23:57:00,63328.91,Laptop,Mumbai,Restaurants,0,0,10,437.52,1,Discover,168,1384.96,PIN,0.352,0,0
TXN_21688,USER_2334,55.75,Bank Transfer,2023-05-31 19:43:00,81075.23,Tablet,New York,Restaurants,0,0,13,357.25,0,Mastercard,74,3500.54,Biometric,0.9013,0,1
TXN_29454,USER_8873,16.05,Online,2023-04-11 11:10:00,15447.96,Tablet,Chicago,Restaurants,0,0,5,393.51,1,Visa,1,2764.15,OTP,0.1789,1,0
TXN_1449,USER_9783,32.71,Online,2023-10-11 04:35:00,41042.36,Laptop,Liverpool,Clothing,0,0,5,23.42,0,Visa,170,4285.1,Biometric,0.1885,1,0
TXN_40232,USER_8757,207.03,POS,2023-09-05 22:26:00,36194.71,Tablet,Mumbai,Travel,0,0,14,420.87,4,Discover,173,2731.89,Password,0.6954,0,1
TXN_44614,USER_8646,95.49,Bank Transfer,2023-02-16 10:09:00,57531.48,Laptop,San Francisco,Clothing,0,0,8,318.98,4,Visa,46,3740.57,OTP,0.9461,0,1
TXN_45264,USER_4608,57.01,Bank Transfer,2023-03-30 05:53:00,80145.77,Mobile,Kyoto,Restaurants,0,0,1,57.27,4,Discover,218,2730.12,PIN,0.68,0,1
TXN_3103,USER_3787,68.33,POS,2023-12-06 01:16:00,3018.26,Tablet,Chicago,Travel,0,0,1,361.27,2,Discover,3,812.86,OTP,0.9376,1,1
TXN_7187,USER_7941,170.62,POS,2023-06-16 02:24:00,91138.02,Laptop,Mumbai,Clothing,0,0,4,12.1,4,Discover,125,4393.72,Biometric,0.6791,1,1
TXN_16942,USER_5936,93.62,ATM Withdrawal,2023-09-18 02:59:00,49989.33,Tablet,Chicago,Clothing,0,0,3,313.68,1,Mastercard,227,1864.22,OTP,0.5659,0,0
TXN_35448,USER_6405,209.44,Online,2023-05-24 23:53:00,6194.66,Tablet,Sydney,Groceries,0,0,4,307.55,3,Visa,39,3277.5,Biometric,0.8379,0,0
TXN_20097,USER_9802,101.03,ATM Withdrawal,2023-02-18 15:38:00,26200.16,Laptop,Brisbane,Clothing,0,0,9,218.44,1,Visa,37,595.64,PIN,0.0829,0,0
TXN_24624,USER_8972,5.9,Online,2023-01-18 18:28:00,13175.96,Tablet,Chennai,Travel,0,0,4,141.45,1,Visa,224,623.15,Password,0.197,0,0
TXN_29810,USER_5511,7.17,POS,2023-12-27 10:26:00,25696.09,Mobile,New York,Electronics,0,0,6,196.47,0,Visa,53,743.62,Biometric,0.3908,0,0
TXN_14652,USER_5649,123.13,ATM Withdrawal,2023-08-25 15:24:00,99158.89,Tablet,Mumbai,Restaurants,0,1,5,455.9,1,Mastercard,6,1070.12,Biometric,0.6757,1,0
TXN_28468,USER_3628,254.59,ATM Withdrawal,2023-12-25 04:31:00,82095.29,Mobile,Kyoto,Electronics,0,0,14,300.77,0,Amex,214,4740.38,PIN,0.6297,0,0
TXN_24199,USER_3200,118.18,Online,2023-08-21 08:20:00,8447.36,Laptop,Tokyo,Clothing,0,0,7,47.93,4,Visa,175,1755.88,Biometric,0.6917,0,1
TXN_8390,USER_8807,8.47,POS,2023-05-15 02:51:00,99530.14,Laptop,London,Restaurants,0,0,2,256.37,3,Amex,172,2609.06,PIN,0.8371,0,0
TXN_23234,USER_6724,172.77,ATM Withdrawal,2023-05-24 22:19:00,86847.11,Laptop,Mumbai,Restaurants,0,1,11,202.21,2,Discover,53,1074.91,Biometric,0.274,0,0
TXN_1379,USER_6658,253.4,Online,2023-04-13 15:31:00,55696.48,Laptop,Leeds,Restaurants,0,0,11,232.12,3,Discover,1,1246.78,Biometric,0.3733,0,0
TXN_22098,USER_3589,83.89,Bank Transfer,2023-09-21 01:09:00,49941.57,Laptop,Liverpool,Restaurants,0,0,3,47.94,3,Amex,139,1816.76,OTP,0.14,0,0
TXN_12998,USER_2716,24.09,ATM Withdrawal,2023-09-02 01:58:00,87419.62,Tablet,Brisbane,Electronics,0,0,13,358.52,0,Visa,86,582.65,Password,0.9797,0,1
TXN_32967,USER_5416,95.38,Bank Transfer,2023-03-17 08:41:00,13107.63,Laptop,Adelaide,Restaurants,0,0,8,305.78,2,Discover,184,2068.87,OTP,0.6402,0,0
TXN_10285,USER_1615,12.96,POS,2023-09-19 20:59:00,76267.32,Laptop,Chicago,Clothing,0,0,5,320.14,1,Amex,165,1083.55,Biometric,0.6548,0,0
TXN_14576,USER_5329,180.42,ATM Withdrawal,2023-06-29 14:23:00,11618.73,Mobile,New York,Restaurants,0,0,3,451.15,4,Visa,59,3566.06,OTP,0.2562,0,1
TXN_46879,USER_1386,136.17,POS,2023-05-23 10:14:00,5267.9,Mobile,San Francisco,Electronics,0,0,14,224.5,4,Discover,237,2970.31,PIN,0.0342,1,1
TXN_32200,USER_4709,91.25,ATM Withdrawal,2023-05-03 08:48:00,63071.99,Tablet,London,Clothing,0,0,1,382.66,1,Visa,30,1654.59,Password,0.7782,1,0
TXN_40756,USER_8159,158.02,POS,2023-12-03 12:19:00,56078.9,Laptop,Delhi,Clothing,0,0,6,291.02,4,Mastercard,189,2084.61,PIN,0.8566,0,1
TXN_11814,USER_1473,23.16,POS,2023-07-14 17:35:00,68940.26,Mobile,Birmingham,Clothing,0,0,13,358.37,1,Mastercard,183,1908.78,Password,0.9091,0,1
TXN_14807,USER_9036,56.71,Online,2023-04-29 03:39:00,90245.79,Tablet,Yokohama,Restaurants,0,0,4,171.51,3,Amex,29,3183.38,Biometric,0.3329,0,0
TXN_33474,USER_2601,163.57,Online,2023-05-29 05:06:00,20143.76,Tablet,Brisbane,Clothing,0,0,10,413.21,0,Amex,35,598.48,Biometric,0.6994,0,0
TXN_29440,USER_6878,54.11,Online,2023-05-22 03:01:00,37354.53,Tablet,New York,Restaurants,1,0,13,308.65,3,Discover,199,962.14,OTP,0.3249,0,0
TXN_9996,USER_4881,17.52,Bank Transfer,2023-07-12 06:18:00,39219.34,Mobile,London,Restaurants,0,0,14,450.87,1,Discover,177,4209.55,Password,0.2369,1,0
TXN_28471,USER_3756,159.93,POS,2023-02-25 10:45:00,7083.27,Mobile,London,Electronics,0,0,14,350.24,4,Amex,28,3495.92,PIN,0.7843,0,1
TXN_8471,USER_1502,131.91,ATM Withdrawal,2023-09-17 04:28:00,34407.09,Mobile,London,Restaurants,0,0,11,275.24,2,Amex,220,3780.56,Biometric,0.2993,0,0
TXN_24536,USER_6156,67.11,Bank Transfer,2023-07-05 07:23:00,90456.28,Tablet,Birmingham,Electronics,0,0,4,358.51,3,Amex,145,3420.18,OTP,0.8729,0,1
TXN_25224,USER_6586,105.92,Bank Transfer,2023-11-09 16:47:00,30867.36,Mobile,Yokohama,Restaurants,0,1,12,483.5,1,Amex,143,1385.14,Password,0.1608,1,0
TXN_25433,USER_1104,144.91,ATM Withdrawal,2023-06-27 09:00:00,92120.14,Laptop,Houston,Groceries,0,0,12,177.59,2,Mastercard,230,4641.36,Password,0.3987,0,0
TXN_2518,USER_7376,9.15,Online,2023-03-27 15:57:00,1932.89,Tablet,Perth,Groceries,0,0,13,265.48,3,Discover,119,3532.08,Biometric,0.2275,1,0
TXN_2443,USER_1040,37.66,Bank Transfer,2023-09-08 01:37:00,32499.37,Laptop,Mumbai,Groceries,0,1,11,136.39,1,Discover,52,4798.69,Password,0.7953,0,0
TXN_15818,USER_8126,26.17,ATM Withdrawal,2023-04-16 18:48:00,52581.49,Laptop,Los Angeles,Restaurants,0,0,1,112.45,1,Mastercard,140,2023.71,PIN,0.1026,1,0
TXN_16899,USER_2225,68.33,ATM Withdrawal,2023-09-16 17:35:00,89812.33,Tablet,London,Restaurants,0,0,3,241.53,0,Discover,31,2504.24,PIN,0.8653,1,1
TXN_13342,USER_2003,30.01,Bank Transfer,2023-10-15 23:34:00,79688.15,Mobile,Liverpool,Travel,1,0,5,426.44,0,Visa,56,959.48,Biometric,0.1424,1,0
TXN_23672,USER_8553,6.73,Online,2023-07-08 04:01:00,9357.26,Mobile,Kyoto,Travel,0,0,11,403.87,0,Discover,126,626.08,PIN,0.8107,0,0
TXN_6967,USER_4306,14.55,Bank Transfer,2023-12-05 18:30:00,65687.25,Laptop,Chennai,Groceries,0,0,2,258.69,4,Mastercard,43,1244.44,OTP,0.8875,0,1
TXN_27335,USER_3219,22.77,POS,2023-04-15 01:13:00,97736.56,Tablet,Yokohama,Restaurants,0,1,7,371.52,0,Visa,87,4865.62,OTP,0.3669,1,0
TXN_13646,USER_1191,92.96,Online,2023-09-07 23:07:00,72263.2,Tablet,Kyoto,Restaurants,0,0,8,361.34,2,Mastercard,97,4116.92,OTP,0.7025,0,0
TXN_40202,USER_2468,13.01,POS,2023-08-05 02:26:00,94807.75,Laptop,Brisbane,Travel,1,0,12,364.03,2,Discover,164,3380.12,Biometric,0.4267,0,0
TXN_41017,USER_1675,48.14,ATM Withdrawal,2023-09-26 06:01:00,79563.27,Laptop,Tokyo,Restaurants,0,0,13,493.37,1,Amex,55,2439.89,Biometric,0.8957,1,1
TXN_44977,USER_9428,59.92,ATM Withdrawal,2023-03-17 09:09:00,75017.02,Laptop,London,Groceries,0,0,3,47.54,0,Visa,60,142.4,Password,0.4607,0,0
TXN_42123,USER_7566,27.57,Bank Transfer,2023-04-01 13:00:00,45534.64,Laptop,London,Travel,0,0,14,335.14,4,Discover,196,862.24,OTP,0.3659,1,1
TXN_3453,USER_2873,45.14,Bank Transfer,2023-06-14 11:53:00,62303.67,Mobile,Sydney,Groceries,0,0,1,109.39,4,Amex,148,3031.87,Password,0.423,0,1
TXN_23937,USER_2128,180.78,Bank Transfer,2023-07-20 04:15:00,18191.54,Mobile,Adelaide,Restaurants,0,0,11,98.63,1,Mastercard,180,3029.88,PIN,0.5648,1,0
TXN_27375,USER_6481,285.42,ATM Withdrawal,2023-05-19 00:28:00,92538.16,Tablet,Osaka,Travel,0,0,4,59.7,3,Mastercard,156,4743.65,OTP,0.026,0,0
TXN_19909,USER_6562,12.79,POS,2023-01-27 21:36:00,10680.46,Mobile,Los Angeles,Restaurants,0,0,3,353.55,0,Visa,227,1832.43,Biometric,0.8545,1,1
TXN_23452,USER_7460,76.54,Online,2023-10-13 22:58:00,35759.21,Laptop,Birmingham,Electronics,0,0,8,108.68,4,Visa,161,3208.2,OTP,0.5807,1,1
TXN_38295,USER_5674,97.34,Bank Transfer,2023-01-04 00:54:00,16388.17,Laptop,Sapporo,Travel,0,0,10,407.75,3,Visa,81,2635.92,Password,0.2531,0,0
TXN_2284,USER_8264,74.42,Online,2023-12-30 19:33:00,42376.21,Laptop,Bangalore,Groceries,0,0,14,104.44,0,Visa,173,89.35,Biometric,0.0827,0,0
TXN_13903,USER_5691,449.33,POS,2023-04-12 04:33:00,43404.36,Mobile,Osaka,Clothing,0,0,14,391.47,1,Visa,100,3720.3,Password,0.0598,0,0
TXN_6680,USER_9636,20.05,POS,2023-10-23 21:41:00,27505.4,Tablet,Brisbane,Clothing,0,0,4,150.45,3,Amex,161,95.5,Biometric,0.7844,0,0
TXN_33755,USER_9553,62.1,Bank Transfer,2023-03-20 15:24:00,57537.22,Tablet,Tokyo,Clothing,0,0,1,254.61,2,Discover,15,3661.38,Password,0.5293,0,0
TXN_44814,USER_7613,424.7,Bank Transfer,2023-09-14 13:35:00,87042.89,Laptop,Birmingham,Electronics,0,0,14,220.77,3,Discover,11,3221.37,OTP,0.3175,0,0
TXN_49673,USER_6572,5.79,POS,2023-05-20 04:49:00,63102.02,Mobile,Kyoto,Clothing,0,0,6,189.8,0,Mastercard,79,196.97,OTP,0.701,0,0
TXN_18168,USER_8795,12.85,ATM Withdrawal,2023-07-28 12:49:00,85125.99,Tablet,Melbourne,Restaurants,0,0,2,56.42,0,Discover,7,4814.79,PIN,0.3757,0,0
TXN_30135,USER_8236,76.88,Bank Transfer,2023-08-18 01:12:00,56158.3,Laptop,Perth,Groceries,0,0,9,293.86,2,Amex,121,2987.97,Biometric,0.569,0,0
TXN_9420,USER_1051,2.99,ATM Withdrawal,2023-01-13 00:23:00,80037.22,Mobile,Mumbai,Clothing,0,0,3,457.71,4,Mastercard,194,3412.66,Password,0.3692,1,1
TXN_49256,USER_7525,13.44,Online,2023-10-10 03:49:00,73755.73,Laptop,Osaka,Electronics,0,0,1,218.05,2,Amex,215,3022.44,Password,0.0816,0,0
TXN_31768,USER_8361,16.69,Online,2023-04-12 16:15:00,37437.33,Laptop,Osaka,Restaurants,0,0,12,393.55,1,Amex,117,3229.3,PIN,0.9798,0,1
TXN_7204,USER_3979,279.57,ATM Withdrawal,2023-04-24 11:58:00,33952.99,Mobile,Birmingham,Travel,1,0,10,412.82,4,Discover,148,4182.88,OTP,0.4724,1,1
TXN_44272,USER_8109,11.06,POS,2023-01-26 11:25:00,61738.65,Mobile,Tokyo,Clothing,0,0,9,494.46,0,Discover,3,101.48,Biometric,0.9744,0,1
TXN_48515,USER_7405,151.75,Online,2023-04-01 08:37:00,25692.73,Mobile,New York,Electronics,0,0,11,366.0,0,Mastercard,232,3438.19,Password,0.1562,1,0
TXN_32578,USER_2337,52.6,Bank Transfer,2023-09-12 04:29:00,1983.49,Mobile,Chicago,Electronics,1,1,12,419.04,1,Visa,186,2428.34,Password,0.3654,0,0
TXN_10624,USER_9471,5.75,POS,2023-04-17 02:34:00,26954.27,Mobile,Tokyo,Travel,0,0,10,67.44,1,Discover,151,1908.14,PIN,0.9433,0,1
TXN_28451,USER_4821,207.95,Bank Transfer,2023-11-25 12:53:00,48110.57,Mobile,Perth,Restaurants,0,0,13,11.01,2,Visa,138,1237.66,Password,0.2047,0,0
TXN_812,USER_1260,79.51,Online,2023-02-12 19:15:00,30926.27,Tablet,Perth,Travel,0,0,9,237.31,3,Amex,144,420.64,Password,0.1094,0,0
TXN_49128,USER_2344,278.8,Bank Transfer,2023-08-02 17:20:00,16324.31,Laptop,Mumbai,Clothing,0,1,13,21.29,4,Mastercard,102,2832.67,PIN,0.6588,0,1
